Name,Review,Date,Star Rating,restaurant
Ed U.,One pee [Upgrade to see in full],11/27/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Rona N.,First t [Upgrade to see in full],8/13/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Alexand [Upgrade to see in full],So this [Upgrade to see in full],12/23/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Celine  [Upgrade to see in full],How to  [Upgrade to see in full],6/16/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Eri S.,I kinda [Upgrade to see in full],4/11/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Daniell [Upgrade to see in full],Everyon [Upgrade to see in full],9/2/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Brietta [Upgrade to see in full],I saw S [Upgrade to see in full],6/3/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Randy H [Upgrade to see in full],Hallelu [Upgrade to see in full],11/20/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Randall [Upgrade to see in full],Excelle [Upgrade to see in full],9/6/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Cathy J [Upgrade to see in full],Omg. Fo [Upgrade to see in full],10/18/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Reina B [Upgrade to see in full],Always  [Upgrade to see in full],5/25/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Trisha  [Upgrade to see in full],Over pr [Upgrade to see in full],11/19/2 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Blasian [Upgrade to see in full],Heaven  [Upgrade to see in full],3/15/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Dave A.,OMG! Th [Upgrade to see in full],11/18/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Gordon  [Upgrade to see in full],If my d [Upgrade to see in full],11/3/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Grace W [Upgrade to see in full],Having  [Upgrade to see in full],5/26/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Renay B [Upgrade to see in full],While v [Upgrade to see in full],7/17/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Anon A.,Eating  [Upgrade to see in full],8/16/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Nydia A [Upgrade to see in full],I heard [Upgrade to see in full],4/20/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Robert  [Upgrade to see in full],The sou [Upgrade to see in full],9/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Ashlie  [Upgrade to see in full],I have  [Upgrade to see in full],5/15/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Stacy R [Upgrade to see in full],Another [Upgrade to see in full],8/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Kristen [Upgrade to see in full],I was t [Upgrade to see in full],10/18/2 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Eclecti [Upgrade to see in full],I agree [Upgrade to see in full],1/15/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Kiera F [Upgrade to see in full],Not wor [Upgrade to see in full],7/4/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Meredit [Upgrade to see in full],My fian [Upgrade to see in full],11/8/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Jade H.,Best: s [Upgrade to see in full],6/29/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Joseph  [Upgrade to see in full],Mediocr [Upgrade to see in full],6/5/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Aiza W.,We ende [Upgrade to see in full],9/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Stephan [Upgrade to see in full],This wa [Upgrade to see in full],7/28/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Terri B [Upgrade to see in full],I moved [Upgrade to see in full],2/27/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Cookie  [Upgrade to see in full],The foo [Upgrade to see in full],9/4/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Tommy H [Upgrade to see in full],To Sylv [Upgrade to see in full],6/20/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Ashanti [Upgrade to see in full],"First,  [Upgrade to see in full]",5/22/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Barry F [Upgrade to see in full],I had t [Upgrade to see in full],2/21/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Robert  [Upgrade to see in full],I had t [Upgrade to see in full],9/15/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Amy W.,"Sorry,  [Upgrade to see in full]",7/29/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Keith O [Upgrade to see in full],I can d [Upgrade to see in full],8/24/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Alysha  [Upgrade to see in full],"First,  [Upgrade to see in full]",6/10/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Lara G.,Among t [Upgrade to see in full],8/2/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
J H.,The foo [Upgrade to see in full],8/21/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Kosha D [Upgrade to see in full],We went [Upgrade to see in full],6/5/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Mel A.,I WOULD [Upgrade to see in full],8/29/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
edie jo [Upgrade to see in full],Waited  [Upgrade to see in full],12/12/2 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Rebekah [Upgrade to see in full],The foo [Upgrade to see in full],9/30/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Yasmin  [Upgrade to see in full],First a [Upgrade to see in full],1/20/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Juelz K [Upgrade to see in full],A. They [Upgrade to see in full],7/17/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Ordale  [Upgrade to see in full],I don't [Upgrade to see in full],7/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Anthony [Upgrade to see in full],so i we [Upgrade to see in full],5/22/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Anna L.,went he [Upgrade to see in full],5/26/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Kelly B [Upgrade to see in full],I spent [Upgrade to see in full],1/28/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Xico A.,We had  [Upgrade to see in full],1/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
A P.,Food an [Upgrade to see in full],4/24/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Michell [Upgrade to see in full],A nice  [Upgrade to see in full],4/10/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Sonny S [Upgrade to see in full],When I  [Upgrade to see in full],6/27/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Julie D [Upgrade to see in full],Started [Upgrade to see in full],6/20/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Scott H [Upgrade to see in full],Definit [Upgrade to see in full],7/27/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Lisa L.,Yumm!   [Upgrade to see in full],8/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Natalie [Upgrade to see in full],My 1st  [Upgrade to see in full],7/25/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Debra R [Upgrade to see in full],Watch y [Upgrade to see in full],6/11/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Leah E.,"Good, d [Upgrade to see in full]",3/12/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Larisa  [Upgrade to see in full],OK. Wha [Upgrade to see in full],9/6/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Khalila [Upgrade to see in full],2 stars [Upgrade to see in full],8/20/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Daniell [Upgrade to see in full],I thoug [Upgrade to see in full],3/22/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Jessica [Upgrade to see in full],My fami [Upgrade to see in full],6/7/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Robert  [Upgrade to see in full],My Yelp [Upgrade to see in full],5/18/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Katheri [Upgrade to see in full],Came he [Upgrade to see in full],4/8/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Mel D.,My frie [Upgrade to see in full],6/15/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Stacy D [Upgrade to see in full],We enjo [Upgrade to see in full],6/5/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Tarah T [Upgrade to see in full],I was h [Upgrade to see in full],8/2/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Em T.,Horribl [Upgrade to see in full],6/13/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Onnicha [Upgrade to see in full],The fri [Upgrade to see in full],9/28/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Ramsey  [Upgrade to see in full],Best fr [Upgrade to see in full],10/14/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Jeremy  [Upgrade to see in full],Food (4 [Upgrade to see in full],8/24/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
J C.,Went on [Upgrade to see in full],12/14/2 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Sung Mo [Upgrade to see in full],Quality [Upgrade to see in full],11/12/2 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Wai W.,@Sylvia [Upgrade to see in full],4/14/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Todd M.,another [Upgrade to see in full],2/5/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Ashley  [Upgrade to see in full],I had t [Upgrade to see in full],6/26/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Ryan D.,Amazing [Upgrade to see in full],2/4/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Lester  [Upgrade to see in full],The hig [Upgrade to see in full],6/4/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Sarah G [Upgrade to see in full],Sylvia' [Upgrade to see in full],3/28/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Kiesha  [Upgrade to see in full],I order [Upgrade to see in full],1/27/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Richard [Upgrade to see in full],Mash po [Upgrade to see in full],7/10/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Katheri [Upgrade to see in full],Mediocr [Upgrade to see in full],6/14/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
tony t.,First t [Upgrade to see in full],3/25/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Clement [Upgrade to see in full],This wa [Upgrade to see in full],11/27/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Adrienn [Upgrade to see in full],Terribl [Upgrade to see in full],6/14/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Virgo M [Upgrade to see in full],Trust i [Upgrade to see in full],4/6/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Mia O.,Came he [Upgrade to see in full],7/29/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
DD W.,Went th [Upgrade to see in full],7/1/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Charlot [Upgrade to see in full],So for  [Upgrade to see in full],3/23/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Wayne T [Upgrade to see in full],We arri [Upgrade to see in full],6/6/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Kristy  [Upgrade to see in full],Yummo!  [Upgrade to see in full],6/5/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Ashley  [Upgrade to see in full],You cam [Upgrade to see in full],8/15/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Andy B.,I've on [Upgrade to see in full],5/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Daniell [Upgrade to see in full],Love th [Upgrade to see in full],5/31/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Camille [Upgrade to see in full],Called  [Upgrade to see in full],9/30/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Michael [Upgrade to see in full],The sta [Upgrade to see in full],2/22/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Anthony [Upgrade to see in full],Im just [Upgrade to see in full],5/8/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Lisa S.,The fri [Upgrade to see in full],8/6/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Linda D [Upgrade to see in full],Visited [Upgrade to see in full],4/15/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Walter  [Upgrade to see in full],Setting [Upgrade to see in full],5/27/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Michell [Upgrade to see in full],The mac [Upgrade to see in full],2/14/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
K K.,the fri [Upgrade to see in full],6/23/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Bryony  [Upgrade to see in full],1st tim [Upgrade to see in full],8/3/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Z D.,YUCK... [Upgrade to see in full],9/6/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Jus W.,I can h [Upgrade to see in full],3/10/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Bronx B [Upgrade to see in full],I must  [Upgrade to see in full],3/8/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Phyllis [Upgrade to see in full],I was v [Upgrade to see in full],5/9/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Jay C.,The mos [Upgrade to see in full],10/21/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Tiffany [Upgrade to see in full],Omg...t [Upgrade to see in full],2/7/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Sonia K [Upgrade to see in full],One per [Upgrade to see in full],10/29/2 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Adam W.,Harlem  [Upgrade to see in full],5/19/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Marla B [Upgrade to see in full],Visited [Upgrade to see in full],5/31/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Paul A.,Sylvia' [Upgrade to see in full],8/12/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Julia Z [Upgrade to see in full],So sad  [Upgrade to see in full],7/28/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Anita A [Upgrade to see in full],I was l [Upgrade to see in full],2/6/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Jack K.,We'll l [Upgrade to see in full],8/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Barbara [Upgrade to see in full],The chi [Upgrade to see in full],11/13/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Darren  [Upgrade to see in full],WTF.  T [Upgrade to see in full],1/1/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
